movie_id,company_id,company
9027,33,"Universal Pictures"
125945,94,"ARTE France Cinéma"
28528,441,"Columbia Pictures Corporation"
26761,6194,"Warner Bros."
65300,8411,"Metro-Goldwyn-Mayer (MGM)"
32065,8411,"Metro-Goldwyn-Mayer (MGM)"
29224,235,"Nordisk Film"
29224,6181,"Svensk Filmindustri (SF)"
81001,306,"Twentieth Century Fox Film Corporation"
8288,41,"Orion Pictures"
15600,33,"Universal Pictures"
11949,441,"Columbia Pictures Corporation"
42131,9,Gaumont
72340,4,"Paramount Pictures"
42135,9,Gaumont
52772,8411,"Metro-Goldwyn-Mayer (MGM)"
46925,306,"Twentieth Century Fox Film Corporation"
37607,4,"Paramount Pictures"
30363,4606,"Zweites Deutsches Fernsehen (ZDF)"
32048,60,"United Artists"
48139,6639,"Televisión Española (TVE)"
48249,441,"Columbia Pictures Corporation"
9699,60,"United Artists"
47955,4,"Paramount Pictures"
31661,441,"Columbia Pictures Corporation"
9919,4,"Paramount Pictures"
6038,9195,"Touchstone Pictures"
9480,306,"Twentieth Century Fox Film Corporation"
9480,508,"Regency Enterprises"
9480,10104,"New Regency Pictures"
14873,2,"Walt Disney Pictures"
12139,6194,"Warner Bros."
118936,60,"United Artists"
17264,60,"United Artists"
2984,33,"Universal Pictures"
33221,181,"Channel Four Films"
33364,8411,"Metro-Goldwyn-Mayer (MGM)"
31598,559,"TriStar Pictures"
59401,8411,"Metro-Goldwyn-Mayer (MGM)"
22233,10330,"Universal International Pictures (UI)"
4952,10330,"Universal International Pictures (UI)"
4911,60,"United Artists"
4911,8411,"Metro-Goldwyn-Mayer (MGM)"
11615,33,"Universal Pictures"
11635,27,"DreamWorks SKG"
102,76,"Zentropa Entertainments"
10623,1885,"Silver Pictures"
10623,6194,"Warner Bros."
9613,806,"Téléfilm Canada"
21867,4,"Paramount Pictures"
49680,94,"ARTE France Cinéma"
49680,18367,"Centre National de la Cinématographie (CNC)"
6524,8411,"Metro-Goldwyn-Mayer (MGM)"
11244,8411,"Metro-Goldwyn-Mayer (MGM)"
35139,6194,"Warner Bros."
10678,9195,"Touchstone Pictures"
9567,5,"Columbia Pictures"
979,694,StudioCanal
979,856,"Wild Bunch"
979,5358,Canal+
455,43,"Fox Searchlight Pictures"
455,2452,"UK Film Council"
10632,126,"Lakeshore Entertainment"
10929,12,"New Line Cinema"
36362,8411,"Metro-Goldwyn-Mayer (MGM)"
18535,4,"Paramount Pictures"
23159,5,"Columbia Pictures"
27236,33,"Universal Pictures"
42459,4,"Paramount Pictures"
43261,33,"Universal Pictures"
44968,915,"Hollywood Pictures"
37258,60,"United Artists"
125413,4,"Paramount Pictures"
17729,33,"Universal Pictures"
12157,9195,"Touchstone Pictures"
11571,306,"Twentieth Century Fox Film Corporation"
71142,915,"Hollywood Pictures"
45129,181,"Channel Four Films"
42618,33,"Universal Pictures"
6171,79,"Village Roadshow Pictures"
6171,97,"Castle Rock Entertainment"
13691,2,"Walt Disney Pictures"
11523,14,"Miramax Films"
14675,441,"Columbia Pictures Corporation"
18992,306,"Twentieth Century Fox Film Corporation"
29912,306,"Twentieth Century Fox Film Corporation"
28881,559,"TriStar Pictures"
9341,4,"Paramount Pictures"
9776,27,"DreamWorks SKG"
10735,6194,"Warner Bros."
12516,6194,"Warner Bros."
17057,441,"Columbia Pictures Corporation"
41938,441,"Columbia Pictures Corporation"
203252,201,Arte
6016,43,"Fox Searchlight Pictures"
8409,12,"New Line Cinema"
1817,711,"Fox 2000 Pictures"
284096,5358,Canal+
284096,6916,"Arte France Cinéma"
11299,559,"TriStar Pictures"
21052,694,StudioCanal
9506,5,"Columbia Pictures"
24982,2,"Walt Disney Pictures"
2662,1632,Lionsgate
12093,17513,"Film i Väst"
11817,8411,"Metro-Goldwyn-Mayer (MGM)"
24621,711,"Fox 2000 Pictures"
13370,97,"Castle Rock Entertainment"
8326,2,"Walt Disney Pictures"
13411,6194,"Warner Bros."
11516,850,Eurimages
11516,5358,Canal+
11516,7025,"Westdeutscher Rundfunk (WDR)"
11516,15671,"France 2 Cinéma"
11516,18367,"Centre National de la Cinématographie (CNC)"
10514,33,"Universal Pictures"
9930,33,"Universal Pictures"
32083,41,"Orion Pictures"
107569,8411,"Metro-Goldwyn-Mayer (MGM)"
108553,5,"Columbia Pictures"
108553,97,"Castle Rock Entertainment"
12661,8411,"Metro-Goldwyn-Mayer (MGM)"
29355,6194,"Warner Bros."
24961,33,"Universal Pictures"
31633,915,"Hollywood Pictures"
20978,3823,"TF1 Films Production"
47762,9195,"Touchstone Pictures"
47329,9195,"Touchstone Pictures"
10743,1632,Lionsgate
2832,441,"Columbia Pictures Corporation"
31459,8411,"Metro-Goldwyn-Mayer (MGM)"
18736,2,"Walt Disney Pictures"
36658,306,"Twentieth Century Fox Film Corporation"
20689,43,"Fox Searchlight Pictures"
15394,806,"Téléfilm Canada"
10708,5,"Columbia Pictures"
22958,694,StudioCanal
22958,10163,"Working Title Films"
15850,328,"TLA Releasing"
10989,76,"Zentropa Entertainments"
17667,41,"Orion Pictures"
17464,559,"TriStar Pictures"
15259,8411,"Metro-Goldwyn-Mayer (MGM)"
21024,60,"United Artists"
42792,4,"Paramount Pictures"
43232,8411,"Metro-Goldwyn-Mayer (MGM)"
11424,8411,"Metro-Goldwyn-Mayer (MGM)"
34857,8411,"Metro-Goldwyn-Mayer (MGM)"
604,79,"Village Roadshow Pictures"
604,1885,"Silver Pictures"
604,6194,"Warner Bros."
10720,508,"Regency Enterprises"
10720,711,"Fox 2000 Pictures"
51230,7025,"Westdeutscher Rundfunk (WDR)"
310,33,"Universal Pictures"
12,3,"Pixar Animation Studios"
9654,10163,"Working Title Films"
9902,491,"Summit Entertainment"
9902,508,"Regency Enterprises"
584,33,"Universal Pictures"
5921,4,"Paramount Pictures"
43239,8411,"Metro-Goldwyn-Mayer (MGM)"
32140,3166,"Walt Disney Productions"
78281,5358,Canal+
28503,9266,"American International Pictures (AIP)"
51391,83,"France 2 Cinéma"
51391,3268,"Home Box Office (HBO)"
51391,18367,"Centre National de la Cinématographie (CNC)"
50285,181,"Channel Four Films"
33564,441,"Columbia Pictures Corporation"
6646,6,"RKO Radio Pictures"
38720,441,"Columbia Pictures Corporation"
38732,10330,"Universal International Pictures (UI)"
15462,33,"Universal Pictures"
22386,10330,"Universal International Pictures (UI)"
43828,33,"Universal Pictures"
11145,5,"Columbia Pictures"
11145,33,"Universal Pictures"
32328,6194,"Warner Bros."
12629,12,"New Line Cinema"
25381,10330,"Universal International Pictures (UI)"
38800,33,"Universal Pictures"
21027,33,"Universal Pictures"
37264,915,"Hollywood Pictures"
11890,9195,"Touchstone Pictures"
36807,9195,"Touchstone Pictures"
18721,33,"Universal Pictures"
11916,33,"Universal Pictures"
14551,10330,"Universal International Pictures (UI)"
51426,6194,"Warner Bros."
42986,8411,"Metro-Goldwyn-Mayer (MGM)"
43490,6194,"Warner Bros."
40683,6194,"Warner Bros."
8092,6194,"Warner Bros."
18200,306,"Twentieth Century Fox Film Corporation"
290,306,"Twentieth Century Fox Film Corporation"
290,10163,"Working Title Films"
42640,5488,"Fox Film Corporation"
30462,306,"Twentieth Century Fox Film Corporation"
10243,306,"Twentieth Century Fox Film Corporation"
37103,306,"Twentieth Century Fox Film Corporation"
46059,306,"Twentieth Century Fox Film Corporation"
40085,306,"Twentieth Century Fox Film Corporation"
2263,559,"TriStar Pictures"
6523,306,"Twentieth Century Fox Film Corporation"
18780,306,"Twentieth Century Fox Film Corporation"
19728,306,"Twentieth Century Fox Film Corporation"
26205,306,"Twentieth Century Fox Film Corporation"
18972,306,"Twentieth Century Fox Film Corporation"
14817,4,"Paramount Pictures"
41791,181,"Channel Four Films"
41670,915,"Hollywood Pictures"
30708,6194,"Warner Bros."
38765,6194,"Warner Bros."
29627,364,"The Rank Organisation"
24073,23,"Imagine Entertainment"
24073,33,"Universal Pictures"
2071,8411,"Metro-Goldwyn-Mayer (MGM)"
43516,306,"Twentieth Century Fox Film Corporation"
32489,33,"Universal Pictures"
48864,9195,"Touchstone Pictures"
10152,12,"New Line Cinema"
11375,5,"Columbia Pictures"
24985,15278,"British Broadcasting Corporation (BBC)"
42995,441,"Columbia Pictures Corporation"
4708,4,"Paramount Pictures"
35068,4,"Paramount Pictures"
35669,1314,"Hammer Film Productions"
9471,5,"Columbia Pictures"
44736,5,"Columbia Pictures"
18569,60,"United Artists"
38171,306,"Twentieth Century Fox Film Corporation"
61225,33,"Universal Pictures"
18886,4,"Paramount Pictures"
24109,441,"Columbia Pictures Corporation"
19957,8411,"Metro-Goldwyn-Mayer (MGM)"
42176,6194,"Warner Bros."
39231,33,"Universal Pictures"
18722,33,"Universal Pictures"
40634,6194,"Warner Bros."
20645,5070,"Shôchiku Eiga"
33454,8411,"Metro-Goldwyn-Mayer (MGM)"
19753,6194,"Warner Bros."
6949,6194,"Warner Bros."
1927,33,"Universal Pictures"
10327,8411,"Metro-Goldwyn-Mayer (MGM)"
296,5,"Columbia Pictures"
296,6194,"Warner Bros."
302,83,"France 2 Cinéma"
22,2,"Walt Disney Pictures"
46993,856,"Wild Bunch"
8698,306,"Twentieth Century Fox Film Corporation"
34840,5358,Canal+
34840,18367,"Centre National de la Cinématographie (CNC)"
17920,15278,"British Broadcasting Corporation (BBC)"
40947,328,"TLA Releasing"
8961,441,"Columbia Pictures Corporation"
17403,10146,"Focus Features"
9486,33,"Universal Pictures"
9486,694,StudioCanal
3472,14,"Miramax Films"
3472,288,"BBC Films"
11894,6194,"Warner Bros."
20726,56,"Amblin Entertainment"
20726,6194,"Warner Bros."
24558,559,"TriStar Pictures"
12649,441,"Columbia Pictures Corporation"
44916,6194,"Warner Bros."
24356,288,"BBC Films"
1996,4,"Paramount Pictures"
1996,3324,"British Broadcasting Corporation (BBC)"
4464,33,"Universal Pictures"
4464,9195,"Touchstone Pictures"
12279,7405,"Dimension Films"
9104,9349,Film4
54580,850,Eurimages
21882,60,"United Artists"
123833,328,"TLA Releasing"
5185,60,"United Artists"
10553,41,"Orion Pictures"
4984,60,"United Artists"
8273,33,"Universal Pictures"
10330,2,"Walt Disney Pictures"
125952,5358,Canal+
9257,441,"Columbia Pictures Corporation"
9499,43,"Fox Searchlight Pictures"
78041,441,"Columbia Pictures Corporation"
41206,33,"Universal Pictures"
3101,559,"TriStar Pictures"
6466,12,"New Line Cinema"
2055,9195,"Touchstone Pictures"
14926,8411,"Metro-Goldwyn-Mayer (MGM)"
10923,8411,"Metro-Goldwyn-Mayer (MGM)"
17745,915,"Hollywood Pictures"
79888,9195,"Touchstone Pictures"
21989,60,"United Artists"
18573,6194,"Warner Bros."
37451,306,"Twentieth Century Fox Film Corporation"
41759,12,"New Line Cinema"
37227,6194,"Warner Bros."
11206,6194,"Warner Bros."
30970,83,"France 2 Cinéma"
30970,4606,"Zweites Deutsches Fernsehen (ZDF)"
30970,5358,Canal+
30970,6916,"Arte France Cinéma"
13154,6194,"Warner Bros."
18148,5070,"Shôchiku Eiga"
636,6194,"Warner Bros."
54986,7036,"CJ Entertainment"
14881,33,"Universal Pictures"
26198,4,"Paramount Pictures"
35072,882,"Toho Company"
35072,9266,"American International Pictures (AIP)"
43226,882,"Toho Company"
44585,9266,"American International Pictures (AIP)"
35073,6194,"Warner Bros."
9362,33,"Universal Pictures"
936,60,"United Artists"
12268,60,"United Artists"
10999,306,"Twentieth Century Fox Film Corporation"
10999,1885,"Silver Pictures"
33521,33,"Universal Pictures"
3782,882,"Toho Company"
41806,6639,"Televisión Española (TVE)"
38304,5358,Canal+
38304,18367,"Centre National de la Cinématographie (CNC)"
32316,4,"Paramount Pictures"
2830,7405,"Dimension Films"
21413,14,"Miramax Films"
11351,60,"United Artists"
13778,4,"Paramount Pictures"
9616,306,"Twentieth Century Fox Film Corporation"
11547,35,"Lions Gate Films"
7270,6194,"Warner Bros."
1428,441,"Columbia Pictures Corporation"
1428,7405,"Dimension Films"
27590,33,"Universal Pictures"
52734,33,"Universal Pictures"
14603,33,"Universal Pictures"
11293,4,"Paramount Pictures"
36759,33,"Universal Pictures"
19383,4,"Paramount Pictures"
53650,10330,"Universal International Pictures (UI)"
9584,60,"United Artists"
14030,306,"Twentieth Century Fox Film Corporation"
2687,508,"Regency Enterprises"
2687,5358,Canal+
2687,6194,"Warner Bros."
16323,306,"Twentieth Century Fox Film Corporation"
39859,441,"Columbia Pictures Corporation"
16790,559,"TriStar Pictures"
31579,1950,"New World Pictures"
25241,9266,"American International Pictures (AIP)"
37025,3245,"First National Pictures"
37025,6194,"Warner Bros."
10739,27,"DreamWorks SKG"
10739,5358,Canal+
12767,9195,"Touchstone Pictures"
22309,4,"Paramount Pictures"
13156,12,"New Line Cinema"
277,126,"Lakeshore Entertainment"
20321,288,"BBC Films"
7288,14,"Miramax Films"
10159,5,"Columbia Pictures"
10159,33,"Universal Pictures"
10934,9195,"Touchstone Pictures"
837,33,"Universal Pictures"
821,60,"United Artists"
41834,181,"Channel Four Films"
41834,850,Eurimages
40440,6194,"Warner Bros."
16563,8411,"Metro-Goldwyn-Mayer (MGM)"
891,6194,"Warner Bros."
83714,915,"Hollywood Pictures"
11832,235,"Nordisk Film"
51300,15671,"France 2 Cinéma"
11806,33,"Universal Pictures"
10438,33,"Universal Pictures"
36349,1950,"New World Pictures"
650,441,"Columbia Pictures Corporation"
10337,559,"TriStar Pictures"
8446,364,"The Rank Organisation"
9874,6194,"Warner Bros."
37753,915,"Hollywood Pictures"
21627,441,"Columbia Pictures Corporation"
4543,33,"Universal Pictures"
11046,8411,"Metro-Goldwyn-Mayer (MGM)"
7442,306,"Twentieth Century Fox Film Corporation"
6723,6194,"Warner Bros."
13343,33,"Universal Pictures"
16969,6194,"Warner Bros."
11338,33,"Universal Pictures"
13339,33,"Universal Pictures"
28761,6194,"Warner Bros."
25237,5120,Mosfilm
41780,14,"Miramax Films"
33258,33,"Universal Pictures"
71940,31080,"Polygram Filmed Entertainment"
26850,441,"Columbia Pictures Corporation"
70709,364,"The Rank Organisation"
36855,33,"Universal Pictures"
20238,33,"Universal Pictures"
33783,9195,"Touchstone Pictures"
47898,9195,"Touchstone Pictures"
19171,6,"RKO Radio Pictures"
11364,4,"Paramount Pictures"
55950,559,"TriStar Pictures"
43739,6,"RKO Radio Pictures"
14874,10254,"Millennium Films"
25269,41,"Orion Pictures"
29449,441,"Columbia Pictures Corporation"
33633,181,"Channel Four Films"
12772,4,"Paramount Pictures"
18900,441,"Columbia Pictures Corporation"
17744,441,"Columbia Pictures Corporation"
3087,6194,"Warner Bros."
29451,6,"RKO Radio Pictures"
21219,33,"Universal Pictures"
2116,8411,"Metro-Goldwyn-Mayer (MGM)"
1584,4,"Paramount Pictures"
19555,328,"TLA Releasing"
4997,35,"Lions Gate Films"
322,79,"Village Roadshow Pictures"
322,6194,"Warner Bros."
21765,8411,"Metro-Goldwyn-Mayer (MGM)"
11775,23,"Imagine Entertainment"
11775,33,"Universal Pictures"
24,14,"Miramax Films"
11329,508,"Regency Enterprises"
11329,10104,"New Regency Pictures"
9373,12,"New Line Cinema"
9373,10146,"Focus Features"
10629,9195,"Touchstone Pictures"
4256,7405,"Dimension Films"
1807,7429,"HBO Films"
10536,4,"Paramount Pictures"
67809,3268,"Home Box Office (HBO)"
67809,7429,"HBO Films"
42044,3324,"British Broadcasting Corporation (BBC)"
50374,4,"Paramount Pictures"
59809,4,"Paramount Pictures"
2348,915,"Hollywood Pictures"
2348,1382,"PolyGram Filmed Entertainment"
18979,1314,"Hammer Film Productions"
31206,5,"Columbia Pictures"
28658,441,"Columbia Pictures Corporation"
3117,1314,"Hammer Film Productions"
27450,12,"New Line Cinema"
42522,33,"Universal Pictures"
27117,33,"Universal Pictures"
44383,33,"Universal Pictures"
78331,441,"Columbia Pictures Corporation"
10922,14,"Miramax Films"
10922,126,"Lakeshore Entertainment"
13537,35,"Lions Gate Films"
605,79,"Village Roadshow Pictures"
605,1885,"Silver Pictures"
605,6194,"Warner Bros."
33222,3324,"British Broadcasting Corporation (BBC)"
10719,12,"New Line Cinema"
508,33,"Universal Pictures"
508,694,StudioCanal
508,10163,"Working Title Films"
197563,18367,"Centre National de la Cinématographie (CNC)"
11846,9195,"Touchstone Pictures"
10715,2785,"Warner Bros. Animation"
10715,6194,"Warner Bros."
8619,33,"Universal Pictures"
8619,306,"Twentieth Century Fox Film Corporation"
21525,4,"Paramount Pictures"
12146,5,"Columbia Pictures"
12146,23,"Imagine Entertainment"
10588,23,"Imagine Entertainment"
10588,27,"DreamWorks SKG"
10588,33,"Universal Pictures"
4970,441,"Columbia Pictures Corporation"
4970,6194,"Warner Bros."
11042,806,"Téléfilm Canada"
11042,5358,Canal+
11042,18367,"Centre National de la Cinématographie (CNC)"
10147,5,"Columbia Pictures"
10756,2,"Walt Disney Pictures"
9562,4,"Paramount Pictures"
11012,12,"New Line Cinema"
9556,33,"Universal Pictures"
24203,306,"Twentieth Century Fox Film Corporation"
9065,850,Eurimages
4823,6194,"Warner Bros."
10168,559,"TriStar Pictures"
10952,6194,"Warner Bros."
860,60,"United Artists"
41521,306,"Twentieth Century Fox Film Corporation"
22744,306,"Twentieth Century Fox Film Corporation"
17831,8411,"Metro-Goldwyn-Mayer (MGM)"
31510,8411,"Metro-Goldwyn-Mayer (MGM)"
899,60,"United Artists"
8289,41,"Orion Pictures"
11583,60,"United Artists"
11002,6194,"Warner Bros."
6472,559,"TriStar Pictures"
5143,41,"Orion Pictures"
11384,33,"Universal Pictures"
10410,306,"Twentieth Century Fox Film Corporation"
10407,33,"Universal Pictures"
9292,559,"TriStar Pictures"
9292,1885,"Silver Pictures"
11850,60,"United Artists"
951,23,"Imagine Entertainment"
951,33,"Universal Pictures"
10804,33,"Universal Pictures"
9319,1885,"Silver Pictures"
9319,6194,"Warner Bros."
1643,60,"United Artists"
2007,33,"Universal Pictures"
2612,9195,"Touchstone Pictures"
3112,60,"United Artists"
10413,5,"Columbia Pictures"
2611,306,"Twentieth Century Fox Film Corporation"
1825,6194,"Warner Bros."
10538,6194,"Warner Bros."
11092,6194,"Warner Bros."
19065,33,"Universal Pictures"
5336,60,"United Artists"
14671,4,"Paramount Pictures"
11509,5,"Columbia Pictures"
10729,6194,"Warner Bros."
20763,5,"Columbia Pictures"
2047,33,"Universal Pictures"
14249,5,"Columbia Pictures"
14249,1950,"New World Pictures"
10021,33,"Universal Pictures"
11634,17513,"Film i Väst"
14746,33,"Universal Pictures"
12395,559,"TriStar Pictures"
9846,60,"United Artists"
23719,306,"Twentieth Century Fox Film Corporation"
11986,9,Gaumont
6069,6194,"Warner Bros."
11018,8411,"Metro-Goldwyn-Mayer (MGM)"
11676,9195,"Touchstone Pictures"
28293,6,"RKO Radio Pictures"
28292,6,"RKO Radio Pictures"
43875,6,"RKO Radio Pictures"
31798,6,"RKO Radio Pictures"
43436,8411,"Metro-Goldwyn-Mayer (MGM)"
20325,6,"RKO Radio Pictures"
17687,6194,"Warner Bros."
19075,6194,"Warner Bros."
41465,6194,"Warner Bros."
17641,8411,"Metro-Goldwyn-Mayer (MGM)"
12545,33,"Universal Pictures"
27972,6194,"Warner Bros."
3089,60,"United Artists"
995,60,"United Artists"
1594,60,"United Artists"
11839,4,"Paramount Pictures"
1976,6194,"Warner Bros."
31685,6,"RKO Radio Pictures"
3062,6194,"Warner Bros."
34456,4,"Paramount Pictures"
12708,33,"Universal Pictures"
42045,559,"TriStar Pictures"
42045,3268,"Home Box Office (HBO)"
11610,4,"Paramount Pictures"
4939,33,"Universal Pictures"
15927,5,"Columbia Pictures"
13912,4,"Paramount Pictures"
70881,8411,"Metro-Goldwyn-Mayer (MGM)"
30140,7025,"Westdeutscher Rundfunk (WDR)"
33302,694,StudioCanal
33302,5358,Canal+
70423,8411,"Metro-Goldwyn-Mayer (MGM)"
11821,6194,"Warner Bros."
10023,33,"Universal Pictures"
51036,41,"Orion Pictures"
11519,5,"Columbia Pictures"
11519,33,"Universal Pictures"
42238,16804,"France 3 Cinema"
15659,4,"Paramount Pictures"
27425,881,"Daiei Studios"
38953,8411,"Metro-Goldwyn-Mayer (MGM)"
42740,441,"Columbia Pictures Corporation"
16814,4,"Paramount Pictures"
25431,8411,"Metro-Goldwyn-Mayer (MGM)"
2742,806,"Téléfilm Canada"
48129,915,"Hollywood Pictures"
18904,6194,"Warner Bros."
37719,8411,"Metro-Goldwyn-Mayer (MGM)"
180399,201,Arte
10028,33,"Universal Pictures"
616,6194,"Warner Bros."
587,5,"Columbia Pictures"
6964,441,"Columbia Pictures Corporation"
6964,6194,"Warner Bros."
1792,306,"Twentieth Century Fox Film Corporation"
41488,288,"BBC Films"
41488,806,"Téléfilm Canada"
122,12,"New Line Cinema"
11820,5,"Columbia Pictures"
8696,9195,"Touchstone Pictures"
11093,27,"DreamWorks SKG"
11007,306,"Twentieth Century Fox Film Corporation"
2289,14,"Miramax Films"
9620,4,"Paramount Pictures"
9620,27,"DreamWorks SKG"
